Test_No,Start,Stop,DateNum_Start,Datenum_Stop,System_Error,SEID,Parameter,Max,Min,Mean,Std,Ppk
150710-1,7/10/2015 8:53,7/10/2015 18:22,736155.3704,736155.7656,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,90,0.00,6.36,16.58,22.49
150710-2,7/10/2015 21:07,7/11/2015 4:17,736155.8801,736156.1786,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,40.67344284,0.00,1.65,7.00,53.53
150711-1,7/11/2015 11:01,7/11/2015 17:40,736156.4595,736156.7364,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,87.28524017,0.00,5.00,17.63,21.17
150713-2,7/13/2015 20:39,7/14/2015 6:36,736158.8608,736159.2751,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,70.34810638,0.00,7.02,20.86,17.87
150715-2,7/15/2015 21:02,7/16/2015 8:13,736160.8766,736161.3426,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,33.43409729,0.00,2.23,7.40,50.60
150716-1,7/16/2015 10:44,7/16/2015 17:53,736161.4475,736161.7455,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,NULL,NULL,NULL,NULL,NULL
150716-2,7/16/2015 21:36,7/17/2015 7:22,736161.9004,736162.3072,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,90,0.00,4.88,14.98,24.92
150717-1,7/17/2015 9:27,7/17/2015 18:49,736162.3938,736162.7845,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,90,0.00,3.71,12.27,30.46
150717-2,7/17/2015 21:04,7/18/2015 2:55,736162.8781,736163.1219,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,20.11312485,0.00,3.47,5.78,64.72
150721-1,7/21/2015 16:17,7/21/2015 17:33,736166.6791,736166.7314,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,0,0.00,0.00,0.00,100.00
150722-2,7/22/2015 20:42,7/22/2015 21:34,736167.8628,736167.8992,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,14.43057251,0.00,1.80,5.10,73.38
150728-2,7/29/2015 0:01,7/29/2015 8:47,736174.0009,736174.3665,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,74.55416107,0.00,6.07,14.22,26.23
150729-1,7/29/2015 9:16,7/29/2015 18:04,736174.3862,736174.7531,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,83.71369934,0.00,15.69,27.51,13.44
150729-2,7/30/2015 0:50,7/30/2015 8:40,736175.0349,736175.3618,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,19.35617828,0.00,1.67,4.45,84.10
150730-1,7/30/2015 9:46,7/30/2015 18:57,736175.4074,736175.7898,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,28.62322998,0.00,1.11,4.39,85.29
150730-2,7/30/2015 21:08,7/31/2015 7:31,736175.881,736176.3133,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,0,0.00,0.00,0.00,100.00
150731-1,7/31/2015 9:54,7/31/2015 15:17,736176.4126,736176.6372,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,0,0.00,0.00,0.00,100.00
150731-2,7/31/2015 21:26,8/1/2015 8:19,736176.8931,736177.3467,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,0,0.00,0.00,0.00,100.00
150801-1,8/1/2015 13:15,8/1/2015 18:44,736177.5525,736177.7809,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,24.89493179,0.00,0.87,4.20,89.25
150803-2,8/3/2015 20:30,8/4/2015 5:23,736179.8544,736180.2247,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,0,0.00,0.00,0.00,100.00
150804-1,8/4/2015 8:33,8/4/2015 11:53,736180.3565,736180.4956,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,0,0.00,0.00,0.00,100.00
150804-2,8/4/2015 21:05,8/5/2015 7:20,736180.8791,736181.3061,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,155.2985229,0.00,14.53,29.72,12.46
150805-1,8/5/2015 9:46,8/5/2015 18:19,736181.4076,736181.7634,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,132.0028229,0.00,12.96,26.91,13.77
150805-2,8/5/2015 20:30,8/6/2015 7:58,736181.8544,736182.3326,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,149.094101,0.00,18.28,32.10,11.49
150806-1,8/6/2015 9:43,8/6/2015 17:57,736182.4055,736182.7481,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,94.20881653,0.00,12.56,22.61,16.40
150806-2,8/6/2015 20:38,8/7/2015 7:27,736182.8602,736183.3107,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,155.8458862,0.00,14.08,32.87,11.26
150807-1,8/7/2015 10:20,8/7/2015 17:52,736183.431,736183.7451,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,132.0609894,0.00,11.15,24.89,14.92
150812-2,8/12/2015 21:22,8/13/2015 8:47,736188.8908,736189.3666,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,12.53455162,0.00,1.25,2.91,100.00
150813-1,8/13/2015 9:33,8/13/2015 18:16,736189.398,736189.7617,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,6.798540115,0.00,0.31,1.45,100.00
150814-2,8/14/2015 20:44,8/15/2015 7:41,736190.8643,736191.3202,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,136.0270691,0.00,13.29,26.30,14.09
150815-1,8/15/2015 12:23,8/15/2015 18:04,736191.5166,736191.7529,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,176.4115601,0.00,7.03,25.26,14.76
150819-2,8/19/2015 20:57,8/20/2015 6:34,736195.8736,736196.2743,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,28.64613342,0.00,0.88,4.47,83.84
150820-1,8/20/2015 12:06,8/20/2015 19:38,736196.5046,736196.8185,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,16.49861526,0.00,0.76,2.88,100.00
150820-2,8/21/2015 0:46,8/21/2015 4:06,736197.0323,736197.1709,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,0,0.00,0.00,0.00,100.00
150821-1,8/21/2015 12:14,8/21/2015 18:43,736197.5103,736197.7801,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,43.4531517,0.00,1.73,7.83,47.81
150822-1,8/22/2015 12:40,8/22/2015 19:36,736198.5279,736198.8167,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,69.02294922,0.00,4.04,14.36,26.02
150825-2,8/25/2015 21:06,8/26/2015 4:05,736201.8798,736202.1701,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,0.733763695,0.00,0.02,0.13,100.00
150826-1,8/26/2015 11:31,8/26/2015 19:51,736202.4804,736202.8277,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,0,0.00,0.00,0.00,100.00
150826-2,8/26/2015 21:02,8/27/2015 5:14,736202.8767,736203.2184,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,158.0967712,0.00,12.25,27.66,13.41
150827-1,8/27/2015 11:39,8/27/2015 20:06,736203.4854,736203.8379,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,127.5214005,0.00,10.27,23.54,15.78
150827-2,8/27/2015 20:52,8/28/2015 4:34,736203.8696,736204.1907,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,5.414843559,0.00,0.90,2.21,100.00
150828-1,8/28/2015 11:24,8/28/2015 19:52,736204.4756,736204.8279,NOX_IN_SENSOR_IR_LO_MOTOR_ERR,5366,EONOx_IRL_Mot_Cusum_Value,8.088083267,0.00,1.16,3.06,100.00
150325-2,3/25/2015 21:05,3/26/2015 3:52,736048.8789,736049.1612,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,925.4660645,722.61,851.32,57.55,4.93
150326-1,3/26/2015 8:50,3/26/2015 15:48,736049.3682,736049.659,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,965.8587646,790.96,858.55,57.62,4.97
150326-2,3/26/2015 21:44,3/27/2015 3:49,736049.9062,736050.1595,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1171.58374,860.78,1036.75,78.36,4.41
150327-1,3/27/2015 16:55,3/27/2015 19:03,736050.7049,736050.7944,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1136.387695,969.97,1020.41,53.23,6.39
150327-2,3/27/2015 22:23,3/28/2015 7:36,736050.9333,736051.3167,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1837.1698,1519.38,1648.09,119.89,4.58
150328-1,3/28/2015 10:12,3/28/2015 16:19,736051.4252,736051.6803,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1942.055664,1665.83,1831.39,92.19,6.62
150330-2,3/30/2015 20:17,3/31/2015 6:20,736053.8453,736054.2641,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,NULL,NULL,NULL,NULL,NULL
150331-1,3/31/2015 12:23,3/31/2015 18:30,736054.5166,736054.771,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,742.2035522,742.20,742.20,0.00,100.00
150331-2,3/31/2015 20:55,4/1/2015 6:13,736054.8722,736055.2591,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1199.865723,782.15,956.67,158.09,2.02
150401-1,4/1/2015 8:36,4/1/2015 15:52,736055.3587,736055.6615,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,985.1984863,702.69,842.97,98.03,2.87
150401-2,4/1/2015 21:42,4/2/2015 6:59,736055.9048,736056.2916,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,NULL,NULL,NULL,NULL,NULL
150402-1,4/2/2015 10:19,4/2/2015 18:57,736056.4302,736056.7899,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,NULL,NULL,NULL,NULL,NULL
150402-2,4/2/2015 21:20,4/3/2015 5:18,736056.8895,736057.2212,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,831.2846069,610.74,735.10,112.94,2.17
150403-1,4/3/2015 9:40,4/3/2015 17:48,736057.4034,736057.7423,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,NULL,NULL,NULL,NULL,NULL
150407-2,4/7/2015 20:21,4/8/2015 0:55,736061.8479,736062.0387,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1518.812256,1249.51,1384.16,190.43,2.42
150408-2,4/8/2015 22:54,4/9/2015 6:59,736062.9547,736063.2915,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1406.533081,1177.78,1295.87,63.73,6.78
150409-1,4/9/2015 13:14,4/9/2015 19:07,736063.5519,736063.7968,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1465.818604,1063.94,1298.16,112.05,3.86
150409-2,4/9/2015 20:30,4/10/2015 5:34,736063.8545,736064.2325,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,882.9869995,882.99,882.99,0.00,100.00
150410-1,4/10/2015 8:42,4/10/2015 18:54,736064.3626,736064.7875,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,922.9353027,867.32,895.13,39.32,7.59
150410-2,4/10/2015 20:34,4/11/2015 5:33,736064.8574,736065.2313,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1635.84021,1218.46,1438.84,151.35,3.17
150411-1,4/11/2015 8:54,4/11/2015 15:46,736065.3711,736065.6572,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1626.868774,1333.94,1497.64,97.65,5.11
150413-2,4/13/2015 21:38,4/14/2015 3:29,736067.9015,736068.1455,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1543.226196,1275.34,1456.75,88.96,5.46
150415-2,4/15/2015 21:02,4/16/2015 2:54,736069.8766,736070.1213,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1871.111328,1871.11,1871.11,0.00,100.00
150416-1,4/16/2015 9:46,4/16/2015 18:21,736070.4074,736070.7646,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1537.776123,1331.38,1434.58,145.95,3.28
150416-2,4/16/2015 21:27,4/17/2015 4:23,736070.8942,736071.1831,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1029.612549,716.61,873.00,83.15,3.50
150417-1,4/17/2015 10:53,4/17/2015 18:12,736071.4539,736071.7585,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1096.213745,685.39,891.58,120.79,2.46
150417-2,4/17/2015 21:01,4/18/2015 7:07,736071.8761,736072.2968,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1775.672729,1098.50,1505.58,287.70,1.74
150418-1,4/18/2015 6:43,4/18/2015 9:47,736072.2803,736072.4078,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1585.624634,1585.62,1585.62,0.00,100.00
150420-2,4/20/2015 20:42,4/21/2015 6:27,736074.863,736075.2693,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1627.058716,1053.87,1284.03,259.58,1.65
150526-1,5/26/2015 19:28,5/26/2015 20:14,736110.8112,736110.8431,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,NULL,NULL,NULL,NULL,NULL
150603-2,6/3/2015 22:33,6/4/2015 5:36,736118.9397,736119.2336,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1557.748535,1171.02,1380.10,155.22,2.96
150604-1,6/4/2015 13:01,6/4/2015 18:05,736119.5425,736119.7539,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1503.548584,1344.25,1400.94,73.15,6.38
150604-2,6/4/2015 21:49,6/5/2015 7:13,736119.9097,736120.3007,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1792.899414,1203.01,1471.97,164.62,2.98
150605-1,6/5/2015 9:51,6/5/2015 17:00,736120.4107,736120.7085,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1539.10144,1224.49,1383.89,143.76,3.21
150605-2,6/5/2015 20:14,6/5/2015 23:01,736120.8431,736120.9591,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1344.832886,1086.61,1199.94,131.97,3.03
150624-2,6/24/2015 20:22,6/25/2015 7:49,736139.8491,736140.3258,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1682.790039,1512.14,1585.53,60.37,8.75
150625-2,6/25/2015 21:07,6/26/2015 7:46,736140.8805,736141.324,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1663.09021,1081.92,1412.27,151.57,3.11
150627-1,6/27/2015 12:54,6/27/2015 21:43,736142.538,736142.9049,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1639.780273,1045.75,1381.88,191.56,2.40
150629-2,6/29/2015 20:48,6/30/2015 1:59,736144.8669,736145.0828,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,952.8719482,912.77,932.82,28.35,10.97
150630-2,6/30/2015 21:15,7/1/2015 6:30,736145.8861,736146.2714,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1495.946777,906.34,1141.34,252.48,1.51
150701-2,7/1/2015 21:50,7/2/2015 8:16,736146.9103,736147.3448,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1176.445557,836.62,1009.48,142.21,2.37
150702-1,7/2/2015 9:08,7/2/2015 19:30,736147.3809,736147.8128,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1221.766113,831.08,1087.90,158.62,2.29
150702-2,7/2/2015 20:57,7/3/2015 7:57,736147.8734,736148.3317,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1298.187744,929.13,1128.20,191.45,1.96
150703-1,7/3/2015 18:52,7/3/2015 22:32,736148.7864,736148.9391,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1110.335815,1110.34,1110.34,0.00,100.00
150706-2,7/6/2015 20:02,7/7/2015 5:33,736151.8348,736152.2313,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1201.39563,919.53,1036.73,108.28,3.19
150707-1,7/7/2015 8:44,7/7/2015 19:01,736152.3646,736152.7928,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1148.300537,800.08,984.94,136.55,2.40
150707-2,7/7/2015 21:03,7/8/2015 8:12,736152.8775,736153.3418,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1632.723999,915.30,1257.71,207.03,2.03
150708-1,7/8/2015 10:32,7/8/2015 18:57,736153.4391,736153.79,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1668.83313,1136.46,1387.75,212.12,2.18
150708-2,7/8/2015 21:19,7/9/2015 3:57,736153.8883,736154.1648,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1301.811035,1301.81,1301.81,0.00,100.00
150709-1,7/9/2015 9:52,7/9/2015 19:27,736154.4115,736154.8104,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1380.549683,1380.55,1380.55,0.00,100.00
150709-2,7/9/2015 21:09,7/10/2015 6:50,736154.8817,736155.2848,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1544.050903,968.17,1292.75,203.97,2.11
150710-1,7/10/2015 8:53,7/10/2015 18:22,736155.3704,736155.7656,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1568.239624,1123.87,1409.25,167.90,2.80
150710-2,7/10/2015 21:07,7/11/2015 4:17,736155.8801,736156.1786,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1434.991821,1106.74,1259.07,100.47,4.18
150711-1,7/11/2015 11:01,7/11/2015 17:40,736156.4595,736156.7364,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1936.76001,1275.50,1386.87,189.26,2.44
150713-2,7/13/2015 20:39,7/14/2015 6:36,736158.8608,736159.2751,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1539.556641,827.15,993.73,188.39,1.76
150715-2,7/15/2015 21:02,7/16/2015 8:13,736160.8766,736161.3426,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1585.609619,906.51,1093.49,167.45,2.18
150716-1,7/16/2015 10:44,7/16/2015 17:53,736161.4475,736161.7455,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1474.02478,937.66,1116.77,203.49,1.83
150716-2,7/16/2015 21:36,7/17/2015 7:22,736161.9004,736162.3072,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1502.3927,918.97,1098.15,232.78,1.57
150717-1,7/17/2015 9:27,7/17/2015 18:49,736162.3938,736162.7845,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1066.308228,908.88,992.47,65.67,5.04
150717-2,7/17/2015 21:04,7/18/2015 2:55,736162.8781,736163.1219,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1404.591187,1167.76,1279.53,94.97,4.49
150721-1,7/21/2015 16:17,7/21/2015 17:33,736166.6791,736166.7314,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,NULL,NULL,NULL,NULL,NULL
150722-2,7/22/2015 20:42,7/22/2015 21:34,736167.8628,736167.8992,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,NULL,NULL,NULL,NULL,NULL
150728-2,7/29/2015 0:01,7/29/2015 8:47,736174.0009,736174.3665,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1712.662842,1280.76,1480.43,115.62,4.27
150729-1,7/29/2015 9:16,7/29/2015 18:04,736174.3862,736174.7531,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1621.123169,1040.12,1384.56,113.69,4.06
150729-2,7/30/2015 0:50,7/30/2015 8:40,736175.0349,736175.3618,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1450.313477,959.75,1280.73,180.32,2.37
150730-1,7/30/2015 9:46,7/30/2015 18:57,736175.4074,736175.7898,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1454.683105,1121.65,1362.91,128.97,3.52
150730-2,7/30/2015 21:08,7/31/2015 7:31,736175.881,736176.3133,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1624.852783,1035.98,1406.96,183.73,2.55
150731-1,7/31/2015 9:54,7/31/2015 15:17,736176.4126,736176.6372,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1192.568359,1001.95,1097.26,134.79,2.71
150731-2,7/31/2015 21:26,8/1/2015 8:19,736176.8931,736177.3467,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1688.479248,1088.52,1285.30,144.27,2.97
150801-1,8/1/2015 13:15,8/1/2015 18:44,736177.5525,736177.7809,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1636.191284,1160.42,1322.23,141.07,3.12
150803-2,8/3/2015 20:30,8/4/2015 5:23,736179.8544,736180.2247,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1347.792358,1347.79,1347.79,0.00,100.00
150804-1,8/4/2015 8:33,8/4/2015 11:53,736180.3565,736180.4956,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,NULL,NULL,NULL,NULL,NULL
150804-2,8/4/2015 21:05,8/5/2015 7:20,736180.8791,736181.3061,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1752.707886,1284.67,1482.24,102.67,4.81
150805-1,8/5/2015 9:46,8/5/2015 18:19,736181.4076,736181.7634,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1693.009644,1224.16,1474.88,97.37,5.05
150805-2,8/5/2015 20:30,8/6/2015 7:58,736181.8544,736182.3326,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1531.617554,1045.76,1376.04,127.74,3.59
150806-1,8/6/2015 9:43,8/6/2015 17:57,736182.4055,736182.7481,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1789.329956,1226.51,1524.46,171.22,2.97
150806-2,8/6/2015 20:38,8/7/2015 7:27,736182.8602,736183.3107,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1885.658325,967.44,1347.62,248.85,1.81
150807-1,8/7/2015 10:20,8/7/2015 17:52,736183.431,736183.7451,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1852.944946,870.74,1444.72,249.61,1.93
150812-2,8/12/2015 21:22,8/13/2015 8:47,736188.8908,736189.3666,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,948.0922241,723.50,835.79,72.38,3.85
150813-1,8/13/2015 9:33,8/13/2015 18:16,736189.398,736189.7617,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,867.925354,722.87,814.86,66.37,4.09
150814-2,8/14/2015 20:44,8/15/2015 7:41,736190.8643,736191.3202,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1442.56311,994.00,1200.51,135.87,2.95
150815-1,8/15/2015 12:23,8/15/2015 18:04,736191.5166,736191.7529,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1430.307373,956.70,1161.54,158.63,2.44
150819-2,8/19/2015 20:57,8/20/2015 6:34,736195.8736,736196.2743,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1219.109253,992.05,1139.13,86.75,4.38
150820-1,8/20/2015 12:06,8/20/2015 19:38,736196.5046,736196.8185,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1654.152222,1005.53,1296.74,247.85,1.74
150820-2,8/21/2015 0:46,8/21/2015 4:06,736197.0323,736197.1709,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1202.825439,952.29,1041.40,87.90,3.95
150821-1,8/21/2015 12:14,8/21/2015 18:43,736197.5103,736197.7801,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1315.608643,889.40,1102.29,116.42,3.16
150822-1,8/22/2015 12:40,8/22/2015 19:36,736198.5279,736198.8167,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1155.424683,678.20,925.55,160.33,1.92
150825-2,8/25/2015 21:06,8/26/2015 4:05,736201.8798,736202.1701,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1740.515747,1581.50,1644.35,68.27,8.03
150826-1,8/26/2015 11:31,8/26/2015 19:51,736202.4804,736202.8277,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1664.39563,1460.36,1579.41,90.51,5.82
150826-2,8/26/2015 21:02,8/27/2015 5:14,736202.8767,736203.2184,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1603.792969,952.86,1293.79,172.13,2.51
150827-1,8/27/2015 11:39,8/27/2015 20:06,736203.4854,736203.8379,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1726.77124,912.78,1347.59,296.63,1.51
150827-2,8/27/2015 20:52,8/28/2015 4:34,736203.8696,736204.1907,NOX_IN_SENSOR_DITHER_ERR,5369,EONOx_SIR_Delta,1848.328979,1608.03,1683.52,71.95,7.80
